0.8399
0.6258
0.6622
0.5969
0.5316
0.6335
0.8068
0.5342
0.4768
0.4105
0.8404
0.2697
0.4125
0.7464
0.2800
0.9602
0.4986
0.6459
0.7718
0.5764
0.7868
0.6388
0.6055
0.6545
0.4991
0.6665
0.7595
0.3604
0.6298
0.6287
0.5948
0.4716
0.6242
0.4835
0.6491
0.9840
0.7096
0.6328
0.4745
0.5708
0.8933
0.3658
0.6310
0.6733
0.7433
0.8466
0.6787
0.7597
0.8521
0.5772
0.6211
0.7693
0.7878
0.5777
0.4261
0.4625
0.6015
0.5739
0.4007
0.9141
0.4707
0.8220
0.6980
0.4851
0.4802
0.7215
0.5913
0.6805
0.6033
0.8226
0.5240
0.7143
0.4547
0.4602
0.5477
0.4738
0.7397
0.4526
0.7711
0.5571
0.3759
0.4018
0.6563
0.9128
0.3055
0.9298
0.5377
0.6663
0.5689
0.4508
0.7829
0.7200
0.5949
0.6810
0.8989
0.5999
0.7086
0.5080
0.3452
0.7755
0.5643
0.4452
0.4962
0.5875
0.7853
0.8506
0.2224
0.6993
0.6594
0.6165
0.6171
0.6287
0.4957
0.3235
0.5319
0.8464
0.6625
0.5546
0.8204
0.9904
0.7222
0.4480
0.7425
0.7926
0.7222
0.4402
0.8371
0.8556
0.4059
0.5455
0.8388
0.7893
0.6161
0.1813
0.7498
0.9176
0.4276
0.9214
0.7829
0.3944
0.5988
0.9728
0.6832
0.4622
0.8191
0.4765
0.4953
0.6376
0.8426
0.6676
0.3780
0.4627
0.8116
0.4559
0.8628
0.6939
0.6619
0.5731
0.6911
0.0851
0.5847
0.5117
0.7836
0.6388
0.5712
0.6826
0.5527
0.8803
0.7283
0.7966
0.3711
0.5260
0.4637
0.8049
0.4223
0.6079
0.7809
0.1836
0.8641
0.4857
0.6667
0.7829
0.8016
0.5449
0.8991
0.9047
0.3561
0.3310
0.6245
0.6066
0.7172
0.3385
0.1590
0.8254
0.9782
0.3250
0.5404
0.9360
0.6949
0.5625
